# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240801
# 종료일: 20240831
페이지 경로 및 화면 클래스,기기 카테고리,조회수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/archives/92599,desktop,5,5,1,27.2,23,0,0
/archives/92980,desktop,5,5,1,33,24,0,0
/archives/93157,desktop,5,5,1,19.4,21,0,0
/archives/93276,mobile,5,3,1.6666666666666667,141.33333333333334,21,0,0
/archives/93340,desktop,5,5,1,29,23,0,0
/archives/93353,desktop,5,4,1.25,29.25,22,0,0
/archives/93799,desktop,5,5,1,36.2,27,0,0
/archives/94616,desktop,5,5,1,12.4,27,0,0
/archives/9501,desktop,5,5,1,5.6,26,0,0
/archives/9637,desktop,5,5,1,3.8,23,0,0
/archives/96759,mobile,5,3,1.6666666666666667,17.333333333333332,23,0,0
/archives/97113,desktop,5,5,1,26.6,25,0,0
/archives/97325,desktop,5,5,1,11.8,21,0,0
/archives/97392,mobile,5,2,2.5,27.5,22,0,0
/archives/98112,desktop,5,5,1,23.2,18,0,0
/archives/98112,mobile,5,4,1.25,13.75,22,0,0
/archives/98182,mobile,5,4,1.25,16.75,24,0,0
/archives/98404,desktop,5,4,1.25,17,18,0,0
/archives/98889,mobile,5,1,5,5,15,0,0
/archives/category/business/sk-on,tablet,5,3,1.6666666666666667,38.666666666666664,20,0,0
/archives/category/business/sk-tradinginternational,mobile,5,4,1.25,22.25,18,0,0
/archives/category/social-news/1percent-sharing,desktop,5,3,1.6666666666666667,7.666666666666667,19,0,0
/archives/category/social-news/biz-social,desktop,5,3,1.6666666666666667,12.666666666666666,20,0,0
/archives/category/social-news/csr,desktop,5,4,1.25,4.25,22,0,0
/archives/tag/2차전지,mobile,5,2,2.5,62,19,0,0
/archives/tag/green-transformation,desktop,5,3,1.6666666666666667,12,23,0,0
/archives/tag/no-1-fcc생산1-unit,desktop,5,3,1.6666666666666667,6.666666666666667,20,0,0
/archives/tag/skbh,desktop,5,4,1.25,10.5,25,0,0
/archives/tag/sk이노베이션-복지,tablet,5,2,2.5,4.5,19,0,0
/archives/tag/sk행복어린이집,desktop,5,5,1,9.4,24,0,0
/archives/tag/sne리서치,desktop,5,3,1.6666666666666667,9,21,0,0
/archives/tag/그린밸런스-2030,desktop,5,3,1.6666666666666667,6,20,0,0
/archives/tag/도시유전,desktop,5,4,1.25,37,20,0,0
/archives/tag/리뉴얼-이벤트,desktop,5,3,1.6666666666666667,4,24,0,0
/archives/tag/보니하니,mobile,5,1,5,7,18,0,0
/archives/tag/소무나,desktop,5,3,1.6666666666666667,12,21,0,0
/archives/tag/스마트플랜트,desktop,5,5,1,5.4,24,0,0
/archives/tag/옥탄가,mobile,5,3,1.6666666666666667,8.333333333333334,25,0,0
/archives/tag/일방혁,desktop,5,2,2.5,247,21,0,0
/archives/tag/작업안전가이드,desktop,5,1,5,12,20,0,0
/archives/tag/전기차-배터리,desktop,5,4,1.25,8,21,0,0
/archives/tag/중한석화,desktop,5,4,1.25,6.25,21,0,0
/archives/tag/증권사리포트,desktop,5,4,1.25,5.25,23,0,0
/archives/tag/창립기념일,desktop,5,4,1.25,7.75,26,0,0
/archives/tag/탄소중립,mobile,5,1,5,34,21,0,0
/archives/tag/행복-cc,mobile,5,3,1.6666666666666667,21.666666666666668,24,0,0
/archives/tag/헝가리-코마롬,desktop,5,3,1.6666666666666667,5,19,0,0
/blog,desktop,5,4,1.25,6.25,23,0,0
/archives/100061,desktop,4,4,1,81.25,18,0,0
/archives/100130,desktop,4,4,1,43.25,18,0,0
/archives/100309,desktop,4,4,1,19.75,21,0,0
/archives/10083,desktop,4,2,2,10,17,0,0
/archives/100999,desktop,4,3,1.3333333333333333,32.666666666666664,21,0,0
/archives/101213,desktop,4,2,2,32.5,16,0,0
/archives/101275,desktop,4,3,1.3333333333333333,22.666666666666668,17,0,0
/archives/101315,desktop,4,4,1,45.75,18,0,0
/archives/101342,desktop,4,4,1,48.5,17,0,0
/archives/101476,desktop,4,2,2,118.5,15,0,0
/archives/101604,desktop,4,4,1,53,20,0,0
/archives/101730,desktop,4,4,1,43.5,15,0,0
/archives/103424,desktop,4,4,1,19.25,18,0,0
/archives/103688,desktop,4,5,0.8,46.6,18,0,0
/archives/103818,desktop,4,4,1,23.25,17,0,0
/archives/103830,desktop,4,4,1,2.75,20,0,0
/archives/104601,desktop,4,4,1,22,20,0,0
/archives/105226,desktop,4,2,2,32,15,0,0
/archives/105258,mobile,4,4,1,16.75,18,0,0
/archives/105362,desktop,4,4,1,29.75,19,0,0
/archives/105362,mobile,4,4,1,79,20,0,0
/archives/10557,tablet,4,4,1,34.5,20,0,0
/archives/105641,desktop,4,4,1,11,20,0,0
/archives/105676,mobile,4,4,1,17.75,17,0,0
/archives/105770,mobile,4,4,1,19,19,0,0
/archives/106017,mobile,4,3,1.3333333333333333,1.6666666666666667,13,0,0
/archives/106411,mobile,4,3,1.3333333333333333,50.333333333333336,18,0,0
/archives/106701,mobile,4,4,1,6.25,17,0,0
/archives/107394,desktop,4,4,1,16.5,19,0,0
/archives/10755,desktop,4,2,2,3.5,19,0,0
/archives/107579,mobile,4,2,2,22.5,15,0,0
/archives/107738,mobile,4,4,1,8,17,0,0
/archives/108461,desktop,4,4,1,10.5,19,0,0
/archives/108704,desktop,4,4,1,13.25,14,0,0
/archives/108815,desktop,4,4,1,5,20,0,0
/archives/109216,desktop,4,4,1,62.75,21,0,0
/archives/110425,mobile,4,2,2,10.5,14,0,0
/archives/110489,desktop,4,4,1,16,20,0,0
/archives/110572,desktop,4,4,1,15.75,18,0,0
/archives/110665,desktop,4,3,1.3333333333333333,10.666666666666666,13,0,0
/archives/110975,mobile,4,4,1,24.25,20,0,0
/archives/111105,desktop,4,4,1,16.25,14,0,0
/archives/111302,mobile,4,3,1.3333333333333333,18.333333333333332,18,0,0
/archives/111324,desktop,4,4,1,31,22,0,0
/archives/111324,mobile,4,4,1,41,16,0,0
/archives/111421,desktop,4,4,1,9.75,19,0,0
/archives/111454,desktop,4,4,1,17.75,17,0,0
/archives/111466,desktop,4,3,1.3333333333333333,17.333333333333332,15,0,0
/archives/111719,desktop,4,1,4,58,15,0,0
/archives/111748,desktop,4,3,1.3333333333333333,22.333333333333332,16,0,0
/archives/111831,tablet,4,3,1.3333333333333333,0,14,0,0
/archives/111942,desktop,4,4,1,7.5,18,0,0
/archives/112036,mobile,4,2,2,63.5,16,0,0
/archives/112239,mobile,4,3,1.3333333333333333,27,16,0,0
/archives/112513,mobile,4,2,2,2.5,15,0,0
/archives/112815,mobile,4,4,1,33.75,20,0,0
/archives/112824,desktop,4,3,1.3333333333333333,19.333333333333332,17,0,0
/archives/113055,mobile,4,3,1.3333333333333333,6.333333333333333,15,0,0
/archives/113099,desktop,4,3,1.3333333333333333,57.666666666666664,15,0,0
/archives/11371,desktop,4,4,1,19.75,22,0,0
/archives/113881,desktop,4,4,1,8.75,20,0,0
/archives/113891,desktop,4,4,1,7.25,15,0,0
/archives/114430,mobile,4,4,1,6.5,21,0,0
/archives/114689,desktop,4,4,1,17.5,19,0,0
/archives/114931,mobile,4,4,1,46.25,19,0,0
/archives/114991,desktop,4,4,1,11,19,0,0
/archives/114993,desktop,4,4,1,12.5,16,0,0
/archives/115020,mobile,4,3,1.3333333333333333,90.66666666666667,19,0,0
/archives/115353,desktop,4,4,1,17.25,22,0,0
/archives/115371,desktop,4,4,1,10.25,20,0,0
/archives/115394,mobile,4,4,1,7.5,21,0,0
/archives/115611,mobile,4,4,1,21.5,17,0,0
/archives/115719,desktop,4,4,1,4,16,0,0
/archives/115731,tablet,4,4,1,76.75,20,0,0
/archives/115808,mobile,4,4,1,65.5,17,0,0
/archives/115969,desktop,4,3,1.3333333333333333,4,14,0,0
/archives/115997,mobile,4,2,2,30,16,0,0
/archives/11700,mobile,4,4,1,15,17,0,0
/archives/11737,mobile,4,3,1.3333333333333333,52.666666666666664,18,0,0
/archives/13264/추석음식-칼로리_v2_02,desktop,4,2,2,38,17,0,0
/archives/14117,mobile,4,4,1,8.25,19,0,0
/archives/14136,tablet,4,4,1,69.75,19,0,0
/archives/16528,mobile,4,3,1.3333333333333333,52,18,0,0
/archives/16903,desktop,4,4,1,8.25,19,0,0
/archives/18984,desktop,4,2,2,10.5,17,0,0
/archives/19746,desktop,4,2,2,26.5,14,0,0
/archives/19981,desktop,4,4,1,19.75,20,0,0
/archives/21215,desktop,4,4,1,73.25,22,0,0
/archives/21215,mobile,4,4,1,141.75,21,0,0
/archives/21407,desktop,4,2,2,176,14,0,0
/archives/21407,mobile,4,3,1.3333333333333333,103,18,0,0
/archives/21592,desktop,4,4,1,31,15,0,0
/archives/21973,mobile,4,2,2,142.5,15,0,0
/archives/22870,desktop,4,4,1,41,21,0,0
/archives/23283,desktop,4,3,1.3333333333333333,92.33333333333333,19,0,0
/archives/23333,tablet,4,1,4,0,13,0,0
/archives/24523,mobile,4,4,1,32,19,0,0
/archives/25421,desktop,4,3,1.3333333333333333,103.66666666666667,18,0,0
/archives/26186,tablet,4,3,1.3333333333333333,80.33333333333333,16,0,0
/archives/26466,mobile,4,4,1,11.75,17,0,0
/archives/27728,mobile,4,2,2,7,14,0,0
/archives/28345,mobile,4,4,1,52.75,18,0,0
/archives/29155,desktop,4,4,1,38,25,0,0
/archives/3160,desktop,4,4,1,3.5,13,0,0
/archives/32839,desktop,4,4,1,22,22,0,0
/archives/32839,mobile,4,4,1,21.25,18,0,0
/archives/3459,desktop,4,2,2,4.5,13,0,0
/archives/34597,desktop,4,4,1,28.5,21,0,0
/archives/34905,desktop,4,4,1,33.5,19,0,0
/archives/35079,desktop,4,4,1,8,20,0,0
/archives/35099,desktop,4,2,2,19,18,0,0
/archives/36754,mobile,4,4,1,52,19,0,0
/archives/37122,desktop,4,2,2,20.5,14,0,0
/archives/37863,desktop,4,4,1,15.75,19,0,0
/archives/37863,mobile,4,3,1.3333333333333333,15.666666666666666,13,0,0
/archives/38098,desktop,4,4,1,17,21,0,0
/archives/48438,desktop,4,4,1,20.25,17,0,0
/archives/49396,desktop,4,4,1,98.5,21,0,0
/archives/49759,desktop,4,4,1,25.5,19,0,0
/archives/50203,desktop,4,3,1.3333333333333333,57.333333333333336,15,0,0
/archives/51077,mobile,4,4,1,41.75,20,0,0
/archives/52962,desktop,4,3,1.3333333333333333,5.666666666666667,17,0,0
/archives/54173,mobile,4,4,1,32.75,17,0,0
/archives/55965,desktop,4,4,1,10.5,21,0,0
/archives/56657,desktop,4,4,1,18.75,17,0,0
/archives/57040,desktop,4,3,1.3333333333333333,44,17,0,0
/archives/57901,tablet,4,4,1,1.5,17,0,0
/archives/60469,desktop,4,4,1,15.25,20,0,0
/archives/61110,mobile,4,4,1,58.5,19,0,0
/archives/61840,desktop,4,4,1,7.5,18,0,0
/archives/61918,mobile,4,4,1,6.25,18,0,0
/archives/61987,desktop,4,4,1,16.5,19,0,0
/archives/62375,desktop,4,2,2,32.5,16,0,0
/archives/62659,mobile,4,4,1,36.25,20,0,0
/archives/64647,desktop,4,3,1.3333333333333333,36.333333333333336,19,0,0
/archives/65061,desktop,4,3,1.3333333333333333,41.333333333333336,15,0,0
/archives/67997,desktop,4,1,4,78,16,0,0
/archives/6811,mobile,4,3,1.3333333333333333,315.6666666666667,19,0,0
/archives/68704,desktop,4,4,1,16.25,22,0,0
/archives/70156,desktop,4,4,1,40.25,17,0,0
/archives/70521,desktop,4,4,1,12,19,0,0
/archives/70662,desktop,4,3,1.3333333333333333,0,21,0,0
/archives/7103,desktop,4,3,1.3333333333333333,32.666666666666664,14,0,0
/archives/72250,desktop,4,4,1,12.5,20,0,0
/archives/73180,desktop,4,3,1.3333333333333333,10.666666666666666,18,0,0
/archives/74339,desktop,4,4,1,20.25,19,0,0
/archives/74508,desktop,4,2,2,23,18,0,0
/archives/74611,desktop,4,3,1.3333333333333333,18.333333333333332,20,0,0
/archives/74906,desktop,4,2,2,41,16,0,0
/archives/75079,mobile,4,3,1.3333333333333333,7.333333333333333,17,0,0
/archives/76494,desktop,4,3,1.3333333333333333,11,19,0,0
/archives/76541,tablet,4,4,1,115.75,17,0,0
/archives/7725,desktop,4,4,1,24.75,19,0,0
/archives/7751,desktop,4,1,4,110,21,0,0
/archives/77996,desktop,4,4,1,20.75,18,0,0
/archives/78466,desktop,4,2,2,43,15,0,0
/archives/78528,mobile,4,4,1,9.5,19,0,0
/archives/79148,desktop,4,3,1.3333333333333333,130,14,0,0
/archives/7918,mobile,4,4,1,45,20,0,0
/archives/79656,desktop,4,4,1,24.75,18,0,0
/archives/81289,desktop,4,3,1.3333333333333333,13,17,0,0
/archives/81946,desktop,4,3,1.3333333333333333,71,18,0,0
/archives/82021,desktop,4,2,2,36,14,0,0
/archives/82120,desktop,4,4,1,7.75,20,0,0
/archives/8217,desktop,4,4,1,11,21,0,0
/archives/8217,mobile,4,4,1,10.25,19,0,0
/archives/82172,desktop,4,4,1,18.25,20,0,0
/archives/82326,mobile,4,4,1,38.25,20,0,0
/archives/8326,mobile,4,4,1,6,18,0,0
/archives/83720,tablet,4,4,1,64.25,18,0,0
/archives/83801,desktop,4,3,1.3333333333333333,28.333333333333332,20,0,0
/archives/83888,desktop,4,3,1.3333333333333333,30.333333333333332,16,0,0
/archives/84284,desktop,4,4,1,48,20,0,0
/archives/84500,desktop,4,3,1.3333333333333333,30.333333333333332,20,0,0
/archives/84804,desktop,4,2,2,13.5,17,0,0
/archives/8511,desktop,4,4,1,62.5,19,0,0
/archives/85853,mobile,4,4,1,3,18,0,0
/archives/86272,mobile,4,4,1,14,17,0,0
/archives/86766,mobile,4,3,1.3333333333333333,8.666666666666666,15,0,0
/archives/87414,desktop,4,3,1.3333333333333333,31.333333333333332,17,0,0
/archives/87921,mobile,4,2,2,406,16,0,0
/archives/8856,desktop,4,3,1.3333333333333333,41.666666666666664,19,0,0
/archives/90087,desktop,4,4,1,101.75,21,0,0
/archives/90219,mobile,4,4,1,1.5,18,0,0
/archives/90355,desktop,4,4,1,36.5,19,0,0
/archives/90393,desktop,4,4,1,41.25,19,0,0
/archives/91072,mobile,4,3,1.3333333333333333,31.333333333333332,17,0,0
/archives/91215,desktop,4,4,1,22,15,0,0
/archives/91695,mobile,4,3,1.3333333333333333,16.333333333333332,16,0,0
/archives/91753,desktop,4,4,1,26.75,16,0,0
/archives/92277,desktop,4,4,1,122.25,17,0,0
/archives/9270,desktop,4,4,1,22.75,19,0,0
/archives/92880,mobile,4,3,1.3333333333333333,2,15,0,0
/archives/93206,mobile,4,4,1,31,18,0,0
/archives/93491,desktop,4,4,1,11.25,18,0,0
/archives/93770,desktop,4,3,1.3333333333333333,0,19,0,0
/archives/93799,mobile,4,4,1,12.25,20,0,0
/archives/93867,mobile,4,4,1,33,19,0,0
/archives/93938,desktop,4,4,1,17.75,19,0,0
/archives/94170,desktop,4,4,1,21.25,16,0,0
/archives/95080,desktop,4,4,1,43.25,17,0,0
/archives/9525,desktop,4,4,1,12.25,15,0,0
/archives/96454,desktop,4,4,1,38.25,21,0,0
/archives/96592,mobile,4,3,1.3333333333333333,6.666666666666667,16,0,0
/archives/96733,mobile,4,3,1.3333333333333333,30,19,0,0
/archives/96846,mobile,4,3,1.3333333333333333,35.333333333333336,17,0,0
/archives/96958,mobile,4,3,1.3333333333333333,35,16,0,0
/archives/96997,mobile,4,4,1,10.25,18,0,0
/archives/97027,desktop,4,4,1,35,19,0,0
/archives/97391,tablet,4,1,4,0,10,0,0
/archives/97661,desktop,4,4,1,37,16,0,0
/archives/97821,desktop,4,4,1,10.5,18,0,0
/archives/98042,desktop,4,4,1,7.75,21,0,0
/archives/98042,mobile,4,2,2,7,18,0,0
/archives/98444,desktop,4,4,1,11,18,0,0
/archives/98605,mobile,4,4,1,19.75,20,0,0
/archives/98610,mobile,4,4,1,12,14,0,0
/archives/98905,desktop,4,3,1.3333333333333333,33,16,0,0
/archives/98931,desktop,4,4,1,18.25,19,0,0
/archives/99043,desktop,4,2,2,16.5,17,0,0
/archives/99533,desktop,4,4,1,107,17,0,0
/archives/9962,desktop,4,4,1,3,23,0,0
/archives/99640,mobile,4,3,1.3333333333333333,17.333333333333332,13,0,0
/archives/99892,desktop,4,1,4,22,14,0,0
/archives/category/business,tablet,4,3,1.3333333333333333,11.333333333333334,12,0,0
/archives/category/business/sk-incheonpetrochem,tablet,4,3,1.3333333333333333,7,17,0,0
/archives/category/field-news/inno-field/asia,desktop,4,2,2,34,15,0,0
/archives/category/field-news/inno-field/europe,desktop,4,3,1.3333333333333333,11.666666666666666,19,0,0
/archives/category/field-news/inno-field/incheon,desktop,4,2,2,255,17,0,0
/archives/tag/safety-golden-rule,desktop,4,3,1.3333333333333333,6,20,0,0
/archives/tag/sheco-ark,desktop,4,1,4,9,16,0,0
/archives/tag/skoh,desktop,4,4,1,2.5,19,0,0
/archives/tag/sk에너지-축구단,desktop,4,1,4,22,16,0,0
/archives/tag/sk종합화학,mobile,4,1,4,296,17,0,0
/archives/tag/sk지오센트릭,desktop,4,2,2,126,13,0,0
/archives/tag/sk케미칼,desktop,4,3,1.3333333333333333,32,18,0,0
/archives/tag/고급-휘발유,mobile,4,3,1.3333333333333333,3.6666666666666665,13,0,0
/archives/tag/내트럭하우스,mobile,4,3,1.3333333333333333,7.333333333333333,12,0,0
/archives/tag/등유,desktop,4,2,2,4,17,0,0
/archives/tag/디지털-트랜스포메이션,desktop,4,3,1.3333333333333333,7,16,0,0
/archives/tag/석유,desktop,4,2,2,133.5,16,0,0
/archives/tag/시노펙,desktop,4,3,1.3333333333333333,10.333333333333334,17,0,0
/archives/tag/싱가포르-복합-정제마진,mobile,4,4,1,4,18,0,0
/archives/tag/액침냉각,mobile,4,2,2,9.5,17,0,0
/archives/tag/엔크린,desktop,4,3,1.3333333333333333,3,18,0,0
/archives/tag/영어캠프아르바이트,mobile,4,4,1,4.25,21,0,0
/archives/tag/원유수입국,mobile,4,1,4,28,18,0,0
/archives/tag/전기차,desktop,4,2,2,8,16,0,0
/archives/tag/졸릴-때-잠-깨는-법,desktop,4,2,2,11,16,0,0
/archives/tag/증권사-리포트,desktop,4,3,1.3333333333333333,16.333333333333332,17,0,0
/archives/tag/직무소개,mobile,4,3,1.3333333333333333,8.666666666666666,18,0,0
/archives/tag/탱크로리,desktop,4,2,2,6,15,0,0
/archives/tag/파라자일렌,mobile,4,4,1,3,17,0,0
/archives/tag/파우치형배터리,desktop,4,3,1.3333333333333333,9.666666666666666,16,0,0
/archives/tag/행복-cc,desktop,4,4,1,8.25,16,0,0
/archives/tag/행복디딤,desktop,4,3,1.3333333333333333,4.333333333333333,16,0,0
/archives/tag/행복추구,desktop,4,2,2,12,13,0,0
/archives/tag/환경∙안전-교육-프로그램,desktop,4,1,4,31,12,0,0
/archives/100111,desktop,3,3,1,25.666666666666668,15,0,0
/archives/100438,desktop,3,3,1,22.333333333333332,15,0,0
/archives/100438,mobile,3,3,1,1.6666666666666667,13,0,0
/archives/100695,desktop,3,3,1,31.333333333333332,12,0,0
/archives/10070,desktop,3,3,1,6.333333333333333,11,0,0
/archives/10070,mobile,3,3,1,6,14,0,0
/archives/100892,tablet,3,3,1,28.666666666666668,14,0,0
/archives/101030,desktop,3,2,1.5,14.5,11,0,0
/archives/101248,mobile,3,2,1.5,0,11,0,0
/archives/101304,desktop,3,3,1,35.333333333333336,14,0,0
/archives/101462,desktop,3,2,1.5,6.5,11,0,0
/archives/10169,desktop,3,3,1,6.333333333333333,15,0,0
/archives/102329,mobile,3,2,1.5,14,13,0,0
/archives/102733,desktop,3,3,1,82,13,0,0
/archives/102795,desktop,3,3,1,25.666666666666668,12,0,0
/archives/102795,mobile,3,3,1,26.333333333333332,12,0,0
/archives/102910,desktop,3,3,1,25.666666666666668,16,0,0
/archives/103092,mobile,3,3,1,15.666666666666666,13,0,0
/archives/10330,tablet,3,2,1.5,33.5,12,0,0
/archives/103310,desktop,3,3,1,17.666666666666668,12,0,0
/archives/103449,desktop,3,3,1,61,13,0,0
/archives/103860,mobile,3,3,1,9,11,0,0
/archives/104136,desktop,3,3,1,94.33333333333333,11,0,0
/archives/104504,desktop,3,3,1,9.666666666666666,15,0,0
/archives/104533,mobile,3,3,1,8,14,0,0
/archives/104638,desktop,3,3,1,39.666666666666664,12,0,0
/archives/104964,mobile,3,2,1.5,36,12,0,0
/archives/105002,desktop,3,3,1,41.666666666666664,13,0,0
/archives/105059,desktop,3,1,3,101,12,0,0
/archives/105313,mobile,3,2,1.5,16,12,0,0
/archives/105331,mobile,3,3,1,6.666666666666667,9,0,0
/archives/105726,desktop,3,2,1.5,22.5,13,0,0
/archives/106168,mobile,3,3,1,24.666666666666668,15,0,0
/archives/106254,desktop,3,2,1.5,36.5,13,0,0
/archives/107036,desktop,3,3,1,15,16,0,0
/archives/107411,tablet,3,1,3,49,11,0,0
/archives/107506,mobile,3,3,1,35.666666666666664,15,0,0
/archives/107618,mobile,3,3,1,42.333333333333336,12,0,0
/archives/107662,desktop,3,3,1,11.333333333333334,14,0,0
/archives/107887,mobile,3,2,1.5,590,11,0,0
/archives/107982,desktop,3,3,1,8.333333333333334,13,0,0
/archives/108091,desktop,3,2,1.5,18,11,0,0
/archives/108156,desktop,3,3,1,8.666666666666666,14,0,0
/archives/108156/230222_sk이노베이션_계열_전국_사업장_소개04-5,desktop,3,2,1.5,19.5,14,0,0
/archives/109571,desktop,3,2,1.5,186.5,15,0,0
/archives/109674,desktop,3,2,1.5,23.5,12,0,0
/archives/109932,desktop,3,3,1,37.666666666666664,12,0,0
/archives/110156,desktop,3,3,1,58.666666666666664,13,0,0
/archives/110323,tablet,3,3,1,110,15,0,0
/archives/110959,mobile,3,3,1,1.3333333333333333,15,0,0
/archives/111054,desktop,3,1,3,105,11,0,0
/archives/111095,desktop,3,3,1,22,13,0,0
/archives/11127,desktop,3,2,1.5,48.5,14,0,0
/archives/111394,mobile,3,3,1,16,12,0,0
/archives/111435,desktop,3,2,1.5,52,12,0,0
/archives/111495,desktop,3,3,1,4.333333333333333,10,0,0
/archives/111843,mobile,3,3,1,49.666666666666664,15,0,0
/archives/112006,desktop,3,3,1,25.333333333333332,14,0,0
/archives/112046,mobile,3,3,1,52.666666666666664,14,0,0
/archives/112053,desktop,3,3,1,17.333333333333332,13,0,0
/archives/112071,desktop,3,3,1,57.666666666666664,14,0,0
/archives/112614,desktop,3,3,1,58.666666666666664,14,0,0
/archives/112882,mobile,3,4,0.75,196,10,0,0
/archives/113083,desktop,3,3,1,31.666666666666668,14,0,0
/archives/113149,desktop,3,3,1,29,12,0,0
/archives/113268,desktop,3,3,1,9.666666666666666,12,0,0
/archives/113297,mobile,3,3,1,23.333333333333332,12,0,0
/archives/113680,tablet,3,2,1.5,79.5,10,0,0
/archives/114038,desktop,3,3,1,28,13,0,0
/archives/114052,mobile,3,2,1.5,60,14,0,0
/archives/114094,tablet,3,3,1,46.666666666666664,15,0,0
/archives/114138,tablet,3,3,1,132,15,0,0
/archives/114199,desktop,3,2,1.5,19,11,0,0
/archives/114201,desktop,3,2,1.5,7,11,0,0
/archives/114364,mobile,3,3,1,20.666666666666668,14,0,0
/archives/114430,desktop,3,3,1,11,14,0,0
/archives/114608,mobile,3,3,1,16,13,0,0
/archives/114632,tablet,3,3,1,110.66666666666667,15,0,0
/archives/114689,mobile,3,2,1.5,25,12,0,0
/archives/115043,mobile,3,3,1,2,11,0,0
/archives/115349,desktop,3,3,1,6.666666666666667,13,0,0
/archives/115403,desktop,3,3,1,12.666666666666666,11,0,0
/archives/115416/5-skbmp-sk하이테크배터리머터리얼스폴란드,desktop,3,3,1,9,16,0,0
/archives/115532,mobile,3,2,1.5,14,13,0,0
/archives/115537,tablet,3,3,1,22,13,0,0
/archives/115558,tablet,3,3,1,274.3333333333333,15,0,0
/archives/115635,desktop,3,3,1,12,12,0,0
/archives/115801,desktop,3,3,1,9.333333333333334,13,0,0
/archives/115830,desktop,3,3,1,21.666666666666668,13,0,0
/archives/115893,desktop,3,3,1,12.666666666666666,12,0,0
/archives/115954,mobile,3,3,1,29.333333333333332,10,0,0
/archives/11848,desktop,3,3,1,19,15,0,0
/archives/12929,mobile,3,3,1,3.3333333333333335,14,0,0
/archives/12929,tablet,3,3,1,31,14,0,0
/archives/13264,mobile,3,2,1.5,657,13,0,0
/archives/13290,desktop,3,2,1.5,129.5,15,0,0
/archives/14040,mobile,3,2,1.5,11.5,10,0,0
/archives/14089,desktop,3,3,1,29.666666666666668,12,0,0
/archives/14427,mobile,3,3,1,22.666666666666668,14,0,0
